"";"country";"party";"content";"target";"stance"
"4776";"spain";"esp: Commitment-Q";"Se establecerán convenios con los países de origen para deﬁnir los mecanismos convenientes para la contratación de trabajadores/as temporeros, velando por el procedimiento de contratación y las condiciones de trabajo, alojamiento, atención social y sanitaria, así como por las actividades culturales y de ocio.";"Immigration";"FAVOR"
"4777";"spain";"esp: Commitment-Q";"un plan para la formación de los discapacitados físicos, psíquicos y sensoriales en paro, impulsando una nueva normativa que fomente la integración social y laboral de los disminuidos, obligando a las empresas a llenar sus plantillas con un 2% de personas con disminuciones";"Integration";"FAVOR"
"4778";"spain";"esp: Commitment-Q";"y también se impulsarán planes de formación e inserción laboral para regularizar la situación de los inmigrantes, estableciendo planes de acogida mediante las administraciones locales.";"Integration";"FAVOR"
"4779";"spain";"esp: Commitment-Q";"Además, los inmigrantes tendrán derecho a la utilización del Servicio Público de Empleo por parte de los inmigrantes.";"Integration";"FAVOR"
"4780";"spain";"esp: Commitment-Q";"Habrá un Plan marco de mejora e inclusión social para zonas y barrios de acción preferente y colectivos con necesidades prioritarias entre los que se destacan: menores, mayores, inmigración, discapacitados psíquicos y físicos y violencia de género.";"Integration";"FAVOR"
"4781";"spain";"esp: Commitment-Q";"y también reformando el artículo 21 del Código civil español para equiparar los saharauis al resto de pueblos que conforman la “comunidad histórica española” y facilitando consecuentemente su acceso libre a la nacionalidad española.";"Integration";"FAVOR"
"4782";"spain";"esp: Commitment-Q";"Para ser utilizadas únicamente para la paliación de situaciones de emergencia humanitaria o para el desarrollo de infraestructuras y servicios sociales básicos (nutrición, educación primaria y sanidad) de titularidad pública y/o colectiva (cooperativas) desarrollados con los recursos productivos de la economía local, o con la ayuda de contratistas extranjeros cuando sea imperativo.";"Immigration";"FAVOR"
"4783";"spain";"esp: United Left";"Proponemos además avanzar en el derecho al sufragio, reconociéndolo a partir de los 16 años e incluyendo a las personas inmigrantes con 2 años de residencia en el Estado español.";"Integration";"FAVOR"
"4784";"spain";"esp: United Left";"Proponemos el Estado Social Participativo que, manteniendo la centralidad de lo público, promueva el interés colectivo, la equidad y la solidaridad, mediante la descentralización del poder y la articulación de mecanismos participativos que permitan un proceso de toma de decisiones más coproducido, más consensuado con los propios ciudadanas y ciudadanos.";"Integration";"FAVOR"
"4785";"spain";"esp: United Left";"Potenciar los idiomas del alumnado de familias migrantes y de minorías en los centros escolares.";"Integration";"FAVOR"
"4786";"spain";"esp: United Left";"Los servicios sociales deben luchar contra la pobreza y la desigualdad en cuatro espacios: sociolaboral, sociosanitario, socioeducativo y sociocultural, y desde una perspectiva preventiva y de género.";"Immigration";"FAVOR"
"4787";"spain";"esp: United Left";"No pueden existir políticas de seguridad eficaces si no se hace frente a la pobreza, el paro, la inmigración y la xenofobia y la exclusión social mediante políticas integrales de empleo y protección social.";"Integration";"FAVOR"
"4788";"spain";"esp: United Left";"Políticas dirigidas a inmigrantes.";"Immigration";"NONE"
"4789";"spain";"esp: United Left";"Aplicación de forma trasversal de la lucha contra la discriminación por orientación sexual e identidad de género en las instituciones, mesas de trabajo o entidades que trabajen otras realidades discriminadas: mujer, juventud, inmigración, diversidad funcional, pueblo gitano...";"Integration";"FAVOR"
"4790";"spain";"esp: United Left";"Modificación de la legislación en materia de extranjería de manera que se permita el cambio de nombre y sexo de las personas transexuales inmigrantes en los documentos identificativos otorgados por el Estado español.";"Integration";"FAVOR"
"4791";"spain";"esp: United Left";"las propuestas programáticas que se formulan parten de una valoración muy negativa de la evolución actual de las políticas migratorias en la Unión Europea y España.";"Immigration";"AGAINST"
"4792";"spain";"esp: United Left";"En el ámbito de la UE, más allá de la retórica, se carece de una política real de inmigración común, dada la defensa que cada Estado hace de sus competencias exclusivas.";"Immigration";"NONE"
"4793";"spain";"esp: United Left";"El paraguas comunitario ha servido prioritariamente para adoptar medidas de control y selección de los desplazamientos migratorios, la extranjería y el blindaje de las fronteras comunes, todas ellas con un claro carácter represivo y egoísta.";"Immigration";"FAVOR"
"4794";"spain";"esp: United Left";"La modificación del tratado de Schengen, formulada por los presidentes de Francia e Italia a raíz de la llegada de algunos miles de migrantes a las costas italianas y maltesas, es la consecuencia lógica de la deriva política de la UE en materia migratoria y de derechos; las migraciones se utilizan como una excusa para recortes de libertades que afectan al conjunto de la ciudadanía, apostándose por una Europa fortaleza insensible a lo que ocurra fuera de sus fronteras y cada vez más represiva en su interior.";"Immigration";"AGAINST"
"4795";"spain";"esp: United Left";"Se ha continuado con la externalización de las fronteras, que pretende hacer inaccesible la frontera sur de Europa, con un altísimo coste económico y el mucho más doloroso en vidas y sufrimientos.";"Immigration";"FAVOR"
"4796";"spain";"esp: United Left";"Las actuaciones de la agencia FRONTEX no solo pretenden “proteger” nuestras fronteras de “invasiones” indeseadas, sino impedir las salidas des-de los países de origen o de tránsito a cualquier precio.";"Immigration";"AGAINST"
"4797";"spain";"esp: United Left";"Las consecuencias de los cambios políticos en el norte de África y la guerra civil en Libia, agravada por la intervención extranjera, ha puesto en evidencia las prioridades de la UE: mientras de justifican los bombardeos con la excusa de la necesidad de proteger a la población civil, millares personas refugiadas desaparecen en el mar intentando huir por cualquier medio.";"Immigration";"NONE"
"4798";"spain";"esp: United Left";"Al mismo tiempo se ha bloqueado cualquier tipo de inmigración que no sea de carácter laboral y se seleccionada según las necesidades de nuestros mercados internos (flujos circulares, captación de profesionales altamente cualificados…), lo que se ha acrecentado con los efectos de la crisis económica.";"Immigration";"NONE"
"4799";"spain";"esp: United Left";"Se cierran las vías a la reagrupación familiar y el derecho de asilo se convierte en una previsión normativa vacía de contenido.";"Integration";"NONE"
"4800";"spain";"esp: United Left";"El gobierno español ha tenido el dudoso honor de encabezar algunas de las propuestas más duras.";"Immigration";"AGAINST"
"4801";"spain";"esp: United Left";"El PSOE parece haber asumido la “impopularidad” de discursos centrados en la defensa de los derechos humanos de los inmigrantes (sean regulares o irregulares) presentes en nuestro país.";"Integration";"FAVOR"
"4802";"spain";"esp: United Left";"Su satisfacción al sumarse al discurso del inmigrante bueno es el inmigrante con una elevada cualificación profesional y con vocación de asimilarse al nacional pasado un tiempo prudencial, no contribuye a hacer una pedagogía desde la izquierda sobre la realidad de la inmigración, su vínculo con las políticas de la globalización neoliberal y, sobre todo, permite la subsistencia de una situación de “irregularidad” administrativa que despoja a miles de seres humanos de sus más elementales derechos.";"Immigration";"AGAINST"
"4803";"spain";"esp: United Left";"En esta legislatura hemos presenciado significativos retrocesos en materia de reconocimiento de derechos civiles y en el diseño de un modelo justo de migraciones.";"Immigration";"AGAINST"
"4804";"spain";"esp: United Left";"A pesar del activismo social y de la presión política realizada desde el IU, una nueva reforma de la Ley de Extranjería ha aumentado los plazos de internamiento ejecutando de esta forma la Directiva de la Vergüenza; la nueva Ley de Asilo, aprobada en 2009, ha supuesto un claro retroceso con respecto a la anterior normativa; por último, la reforma de la Ley Electoral ha eliminado el voto de los emigrantes españoles en las elecciones locales y dificultado su ejercicio en el resto.";"Integration";"AGAINST"
"4805";"spain";"esp: United Left";"En nuestro país, se mantiene una Ley de Extranjería injusta e inmoral.";"Immigration";"FAVOR"
"4806";"spain";"esp: United Left";"El actual marco normativo de la extranjería, a pesar de la retórica oficial, niega derechos básicos, dificulta el acceso a la documentación e impone un régimen sancionador represivo, que está generando que una parte creciente de nuestra sociedad se encuentre al margen del ejercicio de derechos humanos más elementales.";"Integration";"NONE"
"4807";"spain";"esp: United Left";"Muchos de los inmigrantes, sobre todo los que se encuentran “sin papeles” (con tendencia a aumentar debido al rigor de la normativa vigente y el impacto de la crisis), se ven sometidos a la explotación de empresarios sin escrúpulos, que ven en esta situación la posibilidad de proveerse de mano de obra barata y dócil, sin seguridad social ni reclamos sindicales.";"Integration";"FAVOR"
"4808";"spain";"esp: United Left";"A todo lo anterior hay que sumar la famosa circular 1/2010, emitida por la Comisaría General de Extranjería y Fronteras el 25 de enero de ese año, en la que se insta a generalizar las expulsiones y detenciones, vulnerando incluso lo previsto en la Ley de Extranjería, lo que evidencia que la política del Gobierno, más allá de la retórica oficial, se está centrando cada vez más en una estrategia represiva que entiende las garantías del Estado de Derecho como un obstáculo para sus fines.";"Immigration";"AGAINST"
"4809";"spain";"esp: United Left";"El mensaje implícito de las redadas (cuya práctica indiscriminada en las inmediaciones de centros educativos, sanitarios o estaciones de transporte público se ha generalizado) fomenta la xenofobia y el racismo, ya que convierte al inmigrante en objetivo permanente de la actuación policial, utilizando la apariencia física como un indicio de ilegalidad y criminalidad.";"Integration";"FAVOR"
"4810";"spain";"esp: United Left";"Todas estas políticas han traído como resultado el avance en España y en toda Europa de movimientos xenófobos y racistas; la vinculación entre inmigración y delincuencia (impulsada de un forma irresponsable desde algunos medios de comunicación y diferentes gobiernos) y las políticas oficiales que fomentan la marginación y criminalización de la población inmigrante, han contribuido a crear un preocupante clima de rechazo social, que se ha reflejado en el avance de grupos extremistas en las recientes elecciones municipales, en especial en Cataluña.";"Immigration";"AGAINST"
